key,arm,half,ik_index,requested_mode,used_mode,point_in_danger,success,best_cost,x,y,z,is_best_success_for_key_arm,figure_relpath
0.300_0.500_0.560,R,upper,1,auto,safe,False,True,2.837250153556873,0.3,0.5,0.56,False,
0.300_0.500_0.560,R,upper,2,auto,safe,False,True,2.05217783217377,0.3,0.5,0.56,False,
0.300_0.500_0.560,R,upper,3,auto,safe,False,True,2.982385468554784,0.3,0.5,0.56,False,
0.300_0.500_0.560,R,upper,4,auto,safe,False,True,3.14030727567142,0.3,0.5,0.56,False,
0.300_0.500_0.560,R,upper,5,auto,safe,False,True,1.7748143040841744,0.3,0.5,0.56,True,figures/0p300_0p500_0p560_R_ik5_safe_BEST.png
0.300_0.500_0.560,R,upper,6,auto,safe,False,True,1.9293048819805532,0.3,0.5,0.56,False,
0.300_0.500_0.560,R,upper,7,auto,safe,False,True,2.7144054922871605,0.3,0.5,0.56,False,
0.400_-0.300_0.560,R,lower,0,auto,safe,False,True,3.5042495589120453,0.4,-0.3,0.56,False,
0.400_-0.300_0.560,R,lower,1,auto,safe,False,True,3.229709244223104,0.4,-0.3,0.56,False,
0.400_-0.300_0.560,R,lower,2,auto,safe,False,True,3.4547232848857847,0.4,-0.3,0.56,False,
0.400_-0.300_0.560,R,lower,3,auto,safe,False,True,1.7207425218762493,0.4,-0.3,0.56,False,
0.400_-0.300_0.560,R,lower,4,auto,safe,False,True,1.5795289782120405,0.4,-0.3,0.56,False,
0.400_-0.300_0.560,R,lower,5,auto,safe,False,True,1.1865297506625314,0.4,-0.3,0.56,False,
0.400_-0.300_0.560,R,lower,6,auto,safe,False,True,1.238148744914895,0.4,-0.3,0.56,False,
0.400_-0.300_0.560,R,lower,7,auto,safe,False,True,1.1405582047128187,0.4,-0.3,0.56,True,figures/0p400_-0p300_0p560_R_ik7_safe_BEST.png
0.400_-0.400_0.560,R,lower,0,auto,safe,False,True,1.7032305104202417,0.4,-0.4,0.56,False,
0.400_-0.400_0.560,R,lower,1,auto,safe,False,True,1.3546351390612934,0.4,-0.4,0.56,False,
0.400_-0.400_0.560,R,lower,2,auto,safe,False,True,1.3235924987710268,0.4,-0.4,0.56,False,
0.400_-0.400_0.560,R,lower,3,auto,safe,False,True,1.060050825049296,0.4,-0.4,0.56,True,figures/0p400_-0p400_0p560_R_ik3_safe_BEST.png
0.400_-0.400_0.560,R,lower,4,auto,safe,False,True,1.9144262697752654,0.4,-0.4,0.56,False,
0.400_-0.400_0.560,R,lower,5,auto,safe,False,True,2.0055914300700595,0.4,-0.4,0.56,False,
0.400_-0.400_0.560,R,lower,6,auto,safe,False,True,1.1980143932158698,0.4,-0.4,0.56,False,
0.400_-0.400_0.560,R,lower,7,auto,safe,False,True,1.3079594937847543,0.4,-0.4,0.56,False,
0.400_-0.500_0.560,R,lower,0,auto,safe,False,True,1.1632910037580806,0.4,-0.5,0.56,True,figures/0p400_-0p500_0p560_R_ik0_safe_BEST.png
0.400_-0.500_0.560,R,lower,1,auto,safe,False,True,1.20865196852509,0.4,-0.5,0.56,False,
0.400_-0.500_0.560,R,lower,2,auto,safe,False,True,1.6631896378431823,0.4,-0.5,0.56,False,
0.400_-0.500_0.560,R,lower,3,auto,safe,False,True,2.347647257488458,0.4,-0.5,0.56,False,
0.400_-0.500_0.560,R,lower,4,auto,safe,False,True,1.4562856338131276,0.4,-0.5,0.56,False,
0.400_-0.500_0.560,R,lower,5,auto,safe,False,True,1.9412548158679317,0.4,-0.5,0.56,False,
0.400_-0.500_0.560,R,lower,6,auto,safe,False,True,1.4357938927160845,0.4,-0.5,0.56,False,
0.400_-0.500_0.560,R,lower,7,auto,safe,False,True,2.734716426232008,0.4,-0.5,0.56,False,
0.400_0.300_0.560,R,upper,0,auto,safe,False,True,1.6704533966671833,0.4,0.3,0.56,True,figures/0p400_0p300_0p560_R_ik0_safe_BEST.png
0.400_0.300_0.560,R,upper,1,auto,safe,False,True,2.4989999999525025,0.4,0.3,0.56,False,
0.400_0.300_0.560,R,upper,2,auto,safe,False,True,2.4989999999525025,0.4,0.3,0.56,False,
0.400_0.300_0.560,R,upper,3,auto,safe,False,True,2.578950382686643,0.4,0.3,0.56,False,
0.400_0.300_0.560,R,upper,4,auto,safe,False,True,2.5999999046325684,0.4,0.3,0.56,False,
0.400_0.300_0.560,R,upper,5,auto,safe,False,True,2.224781873106437,0.4,0.3,0.56,False,
0.400_0.300_0.560,R,upper,6,auto,safe,False,True,3.0,0.4,0.3,0.56,False,
0.400_0.300_0.560,R,upper,7,auto,safe,False,True,2.1099539098206583,0.4,0.3,0.56,False,
0.400_0.400_0.560,R,upper,0,auto,safe,False,True,5.804205267487488,0.4,0.4,0.56,False,
0.400_0.400_0.560,R,upper,1,auto,safe,False,True,2.5959657050383536,0.4,0.4,0.56,False,
0.400_0.400_0.560,R,upper,2,auto,safe,False,True,2.283726948692185,0.4,0.4,0.56,False,
0.400_0.400_0.560,R,upper,3,auto,safe,False,True,2.122336110134569,0.4,0.4,0.56,False,
0.400_0.400_0.560,R,upper,4,auto,safe,False,True,3.0,0.4,0.4,0.56,False,
0.400_0.400_0.560,R,upper,5,auto,safe,False,True,4.6619974156637,0.4,0.4,0.56,False,
0.400_0.400_0.560,R,upper,6,auto,safe,False,True,2.9849690469627896,0.4,0.4,0.56,False,
0.400_0.400_0.560,R,upper,7,auto,safe,False,True,2.0811651087244063,0.4,0.4,0.56,True,figures/0p400_0p400_0p560_R_ik7_safe_BEST.png
0.400_0.500_0.560,R,upper,0,auto,safe,False,True,2.523254597867057,0.4,0.5,0.56,False,
0.400_0.500_0.560,R,upper,1,auto,safe,False,True,2.7224223992868586,0.4,0.5,0.56,False,
0.400_0.500_0.560,R,upper,2,auto,safe,False,True,6.122963074410366,0.4,0.5,0.56,False,
0.400_0.500_0.560,R,upper,3,auto,safe,False,True,2.25152048568169,0.4,0.5,0.56,False,
0.400_0.500_0.560,R,upper,4,auto,safe,False,True,1.8599453921420541,0.4,0.5,0.56,True,figures/0p400_0p500_0p560_R_ik4_safe_BEST.png
0.400_0.500_0.560,R,upper,5,auto,safe,False,True,4.036350230999327,0.4,0.5,0.56,False,
0.400_0.500_0.560,R,upper,6,auto,safe,False,True,2.0565466114046886,0.4,0.5,0.56,False,
0.400_0.500_0.560,R,upper,7,auto,safe,False,True,2.391251071622909,0.4,0.5,0.56,False,
