key,arm,half,ik_index,requested_mode,used_mode,point_in_danger,success,best_cost,x,y,z,is_best_success_for_key_arm,figure_relpath
-0.050_-0.300_0.560,L,lower,0,auto,free,True,True,3.1335070054562983,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,1,auto,free,True,True,2.822233982864452,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,2,auto,free,True,True,2.9765231746602954,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,3,auto,free,True,True,2.1664689276342903,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,4,auto,free,True,True,3.183355749291148,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,5,auto,free,True,True,2.8846605637959786,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,6,auto,free,True,True,2.260929766582481,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,7,auto,free,True,True,2.7871552566431737,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,8,auto,free,True,True,2.4690677462816146,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,9,auto,free,True,True,2.526847565395653,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,10,auto,free,True,True,2.9068425576540706,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,11,auto,free,True,True,2.4966218120377994,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,12,auto,free,True,True,3.007113648366898,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,13,auto,free,True,True,3.5345160697868847,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,14,auto,free,True,True,2.9973264749957167,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,15,auto,free,True,True,2.967408419373965,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,16,auto,free,True,True,2.6845459048151694,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,17,auto,free,True,True,3.641140066737255,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,18,auto,free,True,True,2.9111113266582715,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,19,auto,free,True,True,2.890391898143463,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,20,auto,free,True,True,3.623081587384547,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,21,auto,free,True,True,3.064003156188918,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,22,auto,free,True,True,3.0311244437896514,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,23,auto,free,True,True,3.2861137908794893,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,24,auto,free,True,True,2.2120336116861647,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,25,auto,free,True,True,2.5086245921900794,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,26,auto,free,True,True,2.6862025614105836,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,27,auto,free,True,True,3.0438688277737054,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,28,auto,free,True,True,1.4213251568231584,-0.05,-0.3,0.56,True,figures/-0p050_-0p300_0p560_L_ik28_free_BEST.png
-0.050_-0.300_0.560,L,lower,29,auto,free,True,True,2.6513231774273103,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,30,auto,free,True,True,2.7336832013092884,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,31,auto,free,True,True,2.0674862350074688,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,L,lower,32,auto,free,True,True,1.747982779404789,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,0,auto,free,True,True,1.5311916632122038,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,1,auto,free,True,True,1.4998352876549457,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,2,auto,free,True,True,0.7720657101315165,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,3,auto,free,True,True,0.3764912173726944,-0.05,-0.3,0.56,True,figures/-0p050_-0p300_0p560_R_ik3_free_BEST.png
-0.050_-0.300_0.560,R,lower,4,auto,free,True,True,2.445212824752244,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,5,auto,free,True,True,0.6544449555630232,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,6,auto,free,True,True,0.5740744478554567,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,7,auto,free,True,True,2.179261832659929,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,8,auto,free,True,True,2.197855983044223,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,9,auto,free,True,True,0.8464895549017903,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,10,auto,free,True,True,1.200851761605987,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,11,auto,free,True,True,2.588417398122508,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,12,auto,free,True,True,1.190480720252424,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,13,auto,free,True,True,2.3969206858467524,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,14,auto,free,True,True,2.5208800791581956,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,15,auto,free,True,True,1.6031986855320595,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,16,auto,free,True,True,2.751195989496028,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,17,auto,free,True,True,2.402462575232586,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,18,auto,free,True,True,2.073461712983933,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,19,auto,free,True,True,2.817772002269351,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,20,auto,free,True,True,1.8918239642384127,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,21,auto,free,True,True,2.8568276308213365,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,22,auto,free,True,True,2.6224817624708323,-0.05,-0.3,0.56,False,
-0.050_-0.300_0.560,R,lower,23,auto,free,True,True,2.8173041366021003,-0.05,-0.3,0.56,False,
-0.050_-0.350_0.560,L,lower,0,auto,free,True,True,2.512002177664683,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,1,auto,free,True,True,2.1761511730824137,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,2,auto,free,True,True,3.0080332391633933,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,3,auto,free,True,True,2.711604618166347,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,4,auto,free,True,True,2.2325057757050764,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,5,auto,free,True,True,3.188719185598601,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,6,auto,free,True,True,2.8809440294146764,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,7,auto,free,True,True,2.5934830734586907,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,8,auto,free,True,True,2.3965863707916912,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,9,auto,free,True,True,2.464738137364569,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,10,auto,free,True,True,3.5342110006525127,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,11,auto,free,True,True,3.9388475960229146,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,12,auto,free,True,True,2.5036288550032726,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,13,auto,free,True,True,3.342281925207031,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,14,auto,free,True,True,2.777393474605537,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,15,auto,free,True,True,2.6162073733946665,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,16,auto,free,True,True,2.8681830605010132,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,17,auto,free,True,True,3.301410647765471,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,18,auto,free,True,True,2.9676103025336547,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,19,auto,free,True,True,3.0,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,20,auto,free,True,True,3.1243251656957214,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,21,auto,free,True,True,2.380093869366937,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,22,auto,free,True,True,2.1174296593162354,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,23,auto,free,True,True,2.044374718505021,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,24,auto,free,True,True,1.8783612327714245,-0.05,-0.35,0.56,True,figures/-0p050_-0p350_0p560_L_ik24_free_BEST.png
-0.050_-0.350_0.560,L,lower,25,auto,free,True,True,2.6380243391078992,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,26,auto,free,True,True,2.0036640921551,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,27,auto,free,True,True,3.0603914128857426,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,28,auto,free,True,True,1.9864883397915312,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,L,lower,29,auto,free,True,True,2.861742783953296,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,0,auto,free,True,True,1.1811865651145277,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,1,auto,free,True,True,1.1499967087664884,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,2,auto,free,True,True,0.9251540168766108,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,3,auto,free,True,True,0.6093259093214343,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,4,auto,free,True,True,1.9668296269537442,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,5,auto,free,True,True,1.6311978414837527,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,6,auto,free,True,True,0.5710529622892904,-0.05,-0.35,0.56,True,figures/-0p050_-0p350_0p560_R_ik6_free_BEST.png
-0.050_-0.350_0.560,R,lower,7,auto,free,True,True,1.031378700788761,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,8,auto,free,True,True,2.1941401664026863,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,9,auto,free,True,True,0.843652392365517,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,10,auto,free,True,True,1.69485285581501,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,11,auto,free,True,True,1.4983295337225748,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,12,auto,free,True,True,1.1861096677770084,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,13,auto,free,True,True,2.3938233789586767,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,14,auto,free,True,True,1.9582664521332298,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,15,auto,free,True,True,1.5984928112181922,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,16,auto,free,True,True,1.6309510773470997,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,17,auto,free,True,True,2.0114455373371944,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,18,auto,free,True,True,2.091329669183183,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,19,auto,free,True,True,2.3345492147914833,-0.05,-0.35,0.56,False,
-0.050_-0.350_0.560,R,lower,20,auto,free,True,True,1.9028313665646923,-0.05,-0.35,0.56,False,
-0.050_-0.400_0.560,L,lower,0,auto,free,True,True,1.6432610160366274,-0.05,-0.4,0.56,True,figures/-0p050_-0p400_0p560_L_ik0_free_BEST.png
-0.050_-0.400_0.560,L,lower,1,auto,free,True,True,2.1470004971719896,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,2,auto,free,True,True,3.0101592777148607,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,3,auto,free,True,True,2.388897301309465,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,4,auto,free,True,True,2.46311500399396,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,5,auto,free,True,True,3.128072168863848,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,6,auto,free,True,True,2.315822074744913,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,7,auto,free,True,True,2.6597092961135367,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,8,auto,free,True,True,3.3656576014962756,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,9,auto,free,True,True,2.28604286406827,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,10,auto,free,True,True,3.4991394065280232,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,11,auto,free,True,True,2.85472431623592,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,12,auto,free,True,True,3.0128580293450495,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,13,auto,free,True,True,3.307424548295389,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,14,auto,free,True,True,3.8347479034679868,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,15,auto,free,True,True,2.859479894129737,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,16,auto,free,True,True,2.975330046088942,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,17,auto,free,True,True,3.3845029154843083,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,18,auto,free,True,True,2.9587428718227926,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,19,auto,free,True,True,2.679662433588593,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,20,auto,free,True,True,2.197266657384131,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,21,auto,free,True,True,2.3110793921124966,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,22,auto,free,True,True,2.427065816090236,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,L,lower,23,auto,free,True,True,2.866853398520892,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,0,auto,free,True,True,0.827896335368431,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,1,auto,free,True,True,0.8449069221436913,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,2,auto,free,True,True,1.400352557471538,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,3,auto,free,True,True,0.5680343568048762,-0.05,-0.4,0.56,True,figures/-0p050_-0p400_0p560_R_ik3_free_BEST.png
-0.050_-0.400_0.560,R,lower,4,auto,free,True,True,0.6480588608702318,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,5,auto,free,True,True,1.8746187175683757,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,6,auto,free,True,True,0.8046968860628434,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,7,auto,free,True,True,2.4449752911207026,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,8,auto,free,True,True,1.347068026761088,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,9,auto,free,True,True,1.324046513503995,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,10,auto,free,True,True,2.276018092220254,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,11,auto,free,True,True,0.9453333811135296,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,12,auto,free,True,True,1.5478626526748394,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,13,auto,free,True,True,1.8235481572449568,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,14,auto,free,True,True,1.613380487319687,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,15,auto,free,True,True,2.0874722468399303,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,16,auto,free,True,True,2.0225350456469684,-0.05,-0.4,0.56,False,
-0.050_-0.400_0.560,R,lower,17,auto,free,True,True,1.724424388636989,-0.05,-0.4,0.56,False,
-0.050_-0.450_0.560,L,lower,0,auto,free,True,True,2.0710394368094565,-0.05,-0.45,0.56,True,figures/-0p050_-0p450_0p560_L_ik0_free_BEST.png
-0.050_-0.450_0.560,L,lower,1,auto,free,True,True,2.4822424516346944,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,2,auto,free,True,True,2.9008948658695823,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,3,auto,free,True,True,2.6643726867327575,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,4,auto,free,True,True,2.0839097848297383,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,5,auto,free,True,True,2.552213581816064,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,6,auto,free,True,True,2.3882312294067054,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,7,auto,free,True,True,2.6885248844632494,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,8,auto,free,True,True,2.907061330690179,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,9,auto,free,True,True,2.418639901103065,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,10,auto,free,True,True,3.305650784119069,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,11,auto,free,True,True,2.912164902537131,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,12,auto,free,True,True,3.0466698073508196,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,13,auto,free,True,True,2.9617791108757547,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,14,auto,free,True,True,3.0729059484483603,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,15,auto,free,True,True,2.4130878923776686,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,16,auto,free,True,True,2.3380489007034826,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,17,auto,free,True,True,2.6397930846766386,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,18,auto,free,True,True,2.7509548856109025,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,19,auto,free,True,True,3.2748864761989154,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,L,lower,20,auto,free,True,True,2.7504717534220173,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,0,auto,free,True,True,0.9898316296354221,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,1,auto,free,True,True,1.2713442395803205,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,2,auto,free,True,True,1.3283009761943816,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,3,auto,free,True,True,0.8379856412050528,-0.05,-0.45,0.56,True,figures/-0p050_-0p450_0p560_R_ik3_free_BEST.png
-0.050_-0.450_0.560,R,lower,4,auto,free,True,True,1.9020308559273218,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,5,auto,free,True,True,1.735004725590107,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,6,auto,free,True,True,1.3075053583747365,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,7,auto,free,True,True,1.8281250161864382,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,8,auto,free,True,True,1.1156930572324224,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,9,auto,free,True,True,1.5915073129655526,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,10,auto,free,True,True,2.091540105303757,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,11,auto,free,True,True,1.675174242898217,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,12,auto,free,True,True,1.7538306248337743,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,13,auto,free,True,True,1.9940817897248946,-0.05,-0.45,0.56,False,
-0.050_-0.450_0.560,R,lower,14,auto,free,True,True,1.924098984613764,-0.05,-0.45,0.56,False,
-0.050_-0.500_0.560,L,lower,0,auto,free,True,True,3.04988143107695,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,1,auto,free,True,True,3.2413206642459294,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,2,auto,free,True,True,3.2651902147644076,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,3,auto,free,True,True,3.1384869931615373,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,4,auto,free,True,True,2.723923585646851,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,5,auto,free,True,True,3.0395431406986937,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,6,auto,free,True,True,2.9611973013502855,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,7,auto,free,True,True,3.1895690883560626,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,8,auto,free,True,True,2.6225584079828437,-0.05,-0.5,0.56,True,figures/-0p050_-0p500_0p560_L_ik8_free_BEST.png
-0.050_-0.500_0.560,L,lower,9,auto,free,True,True,2.981793629580779,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,10,auto,free,True,True,2.8564230049556,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,11,auto,free,True,True,2.9919332313781717,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,12,auto,free,True,True,3.11495579639214,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,13,auto,free,True,True,3.4574204325082336,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,L,lower,14,auto,free,True,True,3.0263808692025322,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,0,auto,free,True,True,1.0269857934991506,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,1,auto,free,True,True,0.7960275025227912,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,2,auto,free,True,True,0.7215073288379923,-0.05,-0.5,0.56,True,figures/-0p050_-0p500_0p560_R_ik2_free_BEST.png
-0.050_-0.500_0.560,R,lower,3,auto,free,True,True,1.177929143486953,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,4,auto,free,True,True,1.0180655292278074,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,5,auto,free,True,True,1.1851342473777975,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,6,auto,free,True,True,1.5888426277699028,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,7,auto,free,True,True,1.5768530914332037,-0.05,-0.5,0.56,False,
-0.050_-0.500_0.560,R,lower,8,auto,free,True,True,1.5831308022360364,-0.05,-0.5,0.56,False,
-0.050_-0.550_0.560,L,lower,0,auto,free,True,True,3.3103377717228177,-0.05,-0.55,0.56,True,figures/-0p050_-0p550_0p560_L_ik0_free_BEST.png
-0.050_0.300_0.560,L,upper,0,auto,free,True,True,1.0,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,1,auto,free,True,True,0.9902442230044013,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,2,auto,free,True,True,0.9908114103468604,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,3,auto,free,True,True,1.4949508777239155,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,4,auto,free,True,True,0.6008244846861108,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,5,auto,free,True,True,0.843890853814719,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,6,auto,free,True,True,0.21386358986744264,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,7,auto,free,True,True,1.0,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,8,auto,free,True,True,1.0,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,9,auto,free,True,True,0.13976445037490132,-0.05,0.3,0.56,True,figures/-0p050_0p300_0p560_L_ik9_free_BEST.png
-0.050_0.300_0.560,L,upper,10,auto,free,True,True,0.49243918281712373,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,11,auto,free,True,True,2.263360572494758,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,12,auto,free,True,True,0.341047649774318,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,13,auto,free,True,True,1.0966172764166227,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,14,auto,free,True,True,1.0865658792288428,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,15,auto,free,True,True,0.6365443743340302,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,16,auto,free,True,True,1.9793600565647735,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,17,auto,free,True,True,1.0168479648673143,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,18,auto,free,True,True,1.2257119562613146,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,19,auto,free,True,True,2.3034644730950804,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,20,auto,free,True,True,1.9901288789982323,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,21,auto,free,True,True,2.0955402363051148,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,22,auto,free,True,True,2.6582339491775233,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,23,auto,free,True,True,1.9628198155883543,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,24,auto,free,True,True,2.977132581823895,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,25,auto,free,True,True,3.0,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,26,auto,free,True,True,2.0474197836533627,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,27,auto,free,True,True,2.2271934140405545,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,28,auto,free,True,True,3.0,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,29,auto,free,True,True,2.091766461435009,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,30,auto,free,True,True,2.645085957987064,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,31,auto,free,True,True,3.0,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,32,auto,free,True,True,2.5879774898742793,-0.05,0.3,0.56,False,
-0.050_0.300_0.560,L,upper,33,auto,free,True,True,2.9959068320389544,-0.05,0.3,0.56,False,
